page_id,candidate_label,statue_id,source_type,source_query,commons_title,commons_page_url,download_url,local_path,sha1,width,height,license,author
148680566,prathanphon,unresolved:prathanphon:4ee8c12af40b,text_search,"""Luang Pho Chin Prathan Phon""","File:Wat Tham Suea,Kanchanaburi (7).jpg","https://commons.wikimedia.org/wiki/File:Wat_Tham_Suea,Kanchanaburi_(7).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Wat_Tham_Suea%2CKanchanaburi_%287%29.jpg/1920px-Wat_Tham_Suea%2CKanchanaburi_%287%29.jpg,"images/prathanphon/148680566_Wat_Tham_Suea,Kanchanaburi_(7).jpg",2ff6ac13121792d8aef6046ea657cbe8eadca236,3240,4320,CC BY-SA 4.0,กสิณธร ราชโอรส
148680567,prathanphon,unresolved:prathanphon:dd287e2dd13b,text_search,"""Luang Pho Chin Prathan Phon""","File:Wat Tham Suea,Kanchanaburi (8).jpg","https://commons.wikimedia.org/wiki/File:Wat_Tham_Suea,Kanchanaburi_(8).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Wat_Tham_Suea%2CKanchanaburi_%288%29.jpg/1920px-Wat_Tham_Suea%2CKanchanaburi_%288%29.jpg,"images/prathanphon/148680567_Wat_Tham_Suea,Kanchanaburi_(8).jpg",788e149e57154c5e25d16a7e55b827df9010305c,3240,4320,CC BY-SA 4.0,กสิณธร ราชโอรส
148680576,prathanphon,unresolved:prathanphon:4e75ae09ddcb,text_search,"""Luang Pho Chin Prathan Phon""","File:Wat Tham Suea,Kanchanaburi (13).jpg","https://commons.wikimedia.org/wiki/File:Wat_Tham_Suea,Kanchanaburi_(13).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Wat_Tham_Suea%2CKanchanaburi_%2813%29.jpg/1920px-Wat_Tham_Suea%2CKanchanaburi_%2813%29.jpg,"images/prathanphon/148680576_Wat_Tham_Suea,Kanchanaburi_(13).jpg",1b0087696236c6a8c4f9ebea4476a7e01758b3f3,4320,3240,CC BY-SA 4.0,กสิณธร ราชโอรส
148680577,prathanphon,unresolved:prathanphon:589c745a77b3,text_search,"""Luang Pho Chin Prathan Phon""","File:Wat Tham Suea,Kanchanaburi (12).jpg","https://commons.wikimedia.org/wiki/File:Wat_Tham_Suea,Kanchanaburi_(12).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Wat_Tham_Suea%2CKanchanaburi_%2812%29.jpg/1920px-Wat_Tham_Suea%2CKanchanaburi_%2812%29.jpg,"images/prathanphon/148680577_Wat_Tham_Suea,Kanchanaburi_(12).jpg",8698b31806b78aedf39790660ec8d8154dfd23fa,3240,4320,CC BY-SA 4.0,กสิณธร ราชโอรส
148680582,prathanphon,unresolved:prathanphon:2e7df28e906f,text_search,"""Luang Pho Chin Prathan Phon""","File:Wat Tham Suea,Kanchanaburi (15).jpg","https://commons.wikimedia.org/wiki/File:Wat_Tham_Suea,Kanchanaburi_(15).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Wat_Tham_Suea%2CKanchanaburi_%2815%29.jpg/1920px-Wat_Tham_Suea%2CKanchanaburi_%2815%29.jpg,"images/prathanphon/148680582_Wat_Tham_Suea,Kanchanaburi_(15).jpg",644a72e7fe99e2a7fe5a60e08b6f3b0dd74c88dd,3240,4320,CC BY-SA 4.0,กสิณธร ราชโอรส
148680742,prathanphon,unresolved:prathanphon:d00f2a2cea15,text_search,"""Luang Pho Chin Prathan Phon""","File:Wat Tham Suea,Kanchanaburi (52).jpg","https://commons.wikimedia.org/wiki/File:Wat_Tham_Suea,Kanchanaburi_(52).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Wat_Tham_Suea%2CKanchanaburi_%2852%29.jpg/1920px-Wat_Tham_Suea%2CKanchanaburi_%2852%29.jpg,"images/prathanphon/148680742_Wat_Tham_Suea,Kanchanaburi_(52).jpg",7365d91f2c3f82744a33b7af586b3943ec6fc45e,3240,4320,CC BY-SA 4.0,กสิณธร ราชโอรส
148773609,prathanphon,unresolved:prathanphon:ffc3e937f44d,text_search,"""Luang Pho Chin Prathan Phon""","File:Wat Tham Suea,Kanchanaburi (54).jpg","https://commons.wikimedia.org/wiki/File:Wat_Tham_Suea,Kanchanaburi_(54).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Wat_Tham_Suea%2CKanchanaburi_%2854%29.jpg/1920px-Wat_Tham_Suea%2CKanchanaburi_%2854%29.jpg,"images/prathanphon/148773609_Wat_Tham_Suea,Kanchanaburi_(54).jpg",96b780581a46d83b417ff28188289b2028f8b1de,3240,4320,CC BY-SA 4.0,กสิณธร ราชโอรส
148773610,prathanphon,unresolved:prathanphon:05e4f2070467,text_search,"""Luang Pho Chin Prathan Phon""","File:Wat Tham Suea,Kanchanaburi (53).jpg","https://commons.wikimedia.org/wiki/File:Wat_Tham_Suea,Kanchanaburi_(53).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Wat_Tham_Suea%2CKanchanaburi_%2853%29.jpg/1920px-Wat_Tham_Suea%2CKanchanaburi_%2853%29.jpg,"images/prathanphon/148773610_Wat_Tham_Suea,Kanchanaburi_(53).jpg",5d7b5fef6024404a193f42a252bca890c2a8c478,4320,3240,CC BY-SA 4.0,กสิณธร ราชโอรส
148773625,prathanphon,unresolved:prathanphon:b5a9c54d10c3,text_search,"""Luang Pho Chin Prathan Phon""","File:Wat Tham Suea,Kanchanaburi (64).jpg","https://commons.wikimedia.org/wiki/File:Wat_Tham_Suea,Kanchanaburi_(64).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Wat_Tham_Suea%2CKanchanaburi_%2864%29.jpg/1920px-Wat_Tham_Suea%2CKanchanaburi_%2864%29.jpg,"images/prathanphon/148773625_Wat_Tham_Suea,Kanchanaburi_(64).jpg",f84a18f81e2f19b0c7861ca2972ed56c7aea946a,3448,4592,CC BY-SA 4.0,กสิณธร ราชโอรส
148773634,prathanphon,unresolved:prathanphon:e85e8cb65d0a,text_search,"""Luang Pho Chin Prathan Phon""","File:Wat Tham Suea,Kanchanaburi (65).jpg","https://commons.wikimedia.org/wiki/File:Wat_Tham_Suea,Kanchanaburi_(65).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Wat_Tham_Suea%2CKanchanaburi_%2865%29.jpg/1920px-Wat_Tham_Suea%2CKanchanaburi_%2865%29.jpg,"images/prathanphon/148773634_Wat_Tham_Suea,Kanchanaburi_(65).jpg",611487cbef58d0f38d313917a90596aa874a4815,4592,3448,CC BY-SA 4.0,กสิณธร ราชโอรส
148773635,prathanphon,unresolved:prathanphon:fa15198546a5,text_search,"""Luang Pho Chin Prathan Phon""","File:Wat Tham Suea,Kanchanaburi (66).jpg","https://commons.wikimedia.org/wiki/File:Wat_Tham_Suea,Kanchanaburi_(66).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Wat_Tham_Suea%2CKanchanaburi_%2866%29.jpg/1920px-Wat_Tham_Suea%2CKanchanaburi_%2866%29.jpg,"images/prathanphon/148773635_Wat_Tham_Suea,Kanchanaburi_(66).jpg",62818dd654071b9dc5626a592fe62d5bbd1b7fcf,3448,4592,CC BY-SA 4.0,กสิณธร ราชโอรส
148773638,prathanphon,unresolved:prathanphon:311b2d1fd7a5,text_search,"""Luang Pho Chin Prathan Phon""","File:Wat Tham Suea,Kanchanaburi (67).jpg","https://commons.wikimedia.org/wiki/File:Wat_Tham_Suea,Kanchanaburi_(67).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Wat_Tham_Suea%2CKanchanaburi_%2867%29.jpg/1920px-Wat_Tham_Suea%2CKanchanaburi_%2867%29.jpg,"images/prathanphon/148773638_Wat_Tham_Suea,Kanchanaburi_(67).jpg",6abf089ab267afa5dd3f3c8ddad8b1d448f39d7f,4592,3448,CC BY-SA 4.0,กสิณธร ราชโอรส
148773648,prathanphon,unresolved:prathanphon:9e5c7516d869,text_search,"""Luang Pho Chin Prathan Phon""","File:Wat Tham Suea,Kanchanaburi (68).jpg","https://commons.wikimedia.org/wiki/File:Wat_Tham_Suea,Kanchanaburi_(68).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Wat_Tham_Suea%2CKanchanaburi_%2868%29.jpg/1920px-Wat_Tham_Suea%2CKanchanaburi_%2868%29.jpg,"images/prathanphon/148773648_Wat_Tham_Suea,Kanchanaburi_(68).jpg",fbf2cb29d6c2f889375a5f976a659b2e5571df1e,3448,4592,CC BY-SA 4.0,กสิณธร ราชโอรส
148773650,prathanphon,unresolved:prathanphon:915342c2ab2d,text_search,"""Luang Pho Chin Prathan Phon""","File:Wat Tham Suea,Kanchanaburi (69).jpg","https://commons.wikimedia.org/wiki/File:Wat_Tham_Suea,Kanchanaburi_(69).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Wat_Tham_Suea%2CKanchanaburi_%2869%29.jpg/1920px-Wat_Tham_Suea%2CKanchanaburi_%2869%29.jpg,"images/prathanphon/148773650_Wat_Tham_Suea,Kanchanaburi_(69).jpg",4bbb18df6a88fc7c82d0b700ed5a427d3579d957,3448,4592,CC BY-SA 4.0,กสิณธร ราชโอรส
148773654,prathanphon,unresolved:prathanphon:2d78de04cf74,text_search,"""Luang Pho Chin Prathan Phon""","File:Wat Tham Suea,Kanchanaburi (70).jpg","https://commons.wikimedia.org/wiki/File:Wat_Tham_Suea,Kanchanaburi_(70).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Wat_Tham_Suea%2CKanchanaburi_%2870%29.jpg/1920px-Wat_Tham_Suea%2CKanchanaburi_%2870%29.jpg,"images/prathanphon/148773654_Wat_Tham_Suea,Kanchanaburi_(70).jpg",5107a77c7277e49c7739ecd31bca971260093466,4592,3448,CC BY-SA 4.0,กสิณธร ราชโอรส
148773661,prathanphon,unresolved:prathanphon:f3cb8bea5630,text_search,"""Luang Pho Chin Prathan Phon""","File:Wat Tham Suea,Kanchanaburi (71).jpg","https://commons.wikimedia.org/wiki/File:Wat_Tham_Suea,Kanchanaburi_(71).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Wat_Tham_Suea%2CKanchanaburi_%2871%29.jpg/1920px-Wat_Tham_Suea%2CKanchanaburi_%2871%29.jpg,"images/prathanphon/148773661_Wat_Tham_Suea,Kanchanaburi_(71).jpg",d1b2debf232e720283bdb8c81a1cb54855f6b285,4592,3448,CC BY-SA 4.0,กสิณธร ราชโอรส
148773664,prathanphon,unresolved:prathanphon:0eb645d3a457,text_search,"""Luang Pho Chin Prathan Phon""","File:Wat Tham Suea,Kanchanaburi (73).jpg","https://commons.wikimedia.org/wiki/File:Wat_Tham_Suea,Kanchanaburi_(73).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Wat_Tham_Suea%2CKanchanaburi_%2873%29.jpg/1920px-Wat_Tham_Suea%2CKanchanaburi_%2873%29.jpg,"images/prathanphon/148773664_Wat_Tham_Suea,Kanchanaburi_(73).jpg",8012d8d0ef4902dd02146f1f8ddefff24ac547ea,4592,3448,CC BY-SA 4.0,กสิณธร ราชโอรส
148773668,prathanphon,unresolved:prathanphon:f5fabccd8966,text_search,"""Luang Pho Chin Prathan Phon""","File:Wat Tham Suea,Kanchanaburi (74).jpg","https://commons.wikimedia.org/wiki/File:Wat_Tham_Suea,Kanchanaburi_(74).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Wat_Tham_Suea%2CKanchanaburi_%2874%29.jpg/1920px-Wat_Tham_Suea%2CKanchanaburi_%2874%29.jpg,"images/prathanphon/148773668_Wat_Tham_Suea,Kanchanaburi_(74).jpg",fff42fff195d18aa576430d70581ec366c91ce94,4592,3448,CC BY-SA 4.0,กสิณธร ราชโอรส
148773672,prathanphon,unresolved:prathanphon:64cf2e80a0f7,text_search,"""Luang Pho Chin Prathan Phon""","File:Wat Tham Suea,Kanchanaburi (72).jpg","https://commons.wikimedia.org/wiki/File:Wat_Tham_Suea,Kanchanaburi_(72).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Wat_Tham_Suea%2CKanchanaburi_%2872%29.jpg/1920px-Wat_Tham_Suea%2CKanchanaburi_%2872%29.jpg,"images/prathanphon/148773672_Wat_Tham_Suea,Kanchanaburi_(72).jpg",9c89b41948e2f68b0c7483710b5bea95aa0f7206,4592,3448,CC BY-SA 4.0,กสิณธร ราชโอรส
148773682,prathanphon,unresolved:prathanphon:d765b8b63095,text_search,"""Luang Pho Chin Prathan Phon""","File:Wat Tham Suea,Kanchanaburi (80).jpg","https://commons.wikimedia.org/wiki/File:Wat_Tham_Suea,Kanchanaburi_(80).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Wat_Tham_Suea%2CKanchanaburi_%2880%29.jpg/1920px-Wat_Tham_Suea%2CKanchanaburi_%2880%29.jpg,"images/prathanphon/148773682_Wat_Tham_Suea,Kanchanaburi_(80).jpg",9e0da73c542bc99017728cbc58bd61fc228f058c,4592,3448,CC BY-SA 4.0,กสิณธร ราชโอรส
148773683,prathanphon,unresolved:prathanphon:2d3213f5ff6b,text_search,"""Luang Pho Chin Prathan Phon""","File:Wat Tham Suea,Kanchanaburi (81).jpg","https://commons.wikimedia.org/wiki/File:Wat_Tham_Suea,Kanchanaburi_(81).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Wat_Tham_Suea%2CKanchanaburi_%2881%29.jpg/1920px-Wat_Tham_Suea%2CKanchanaburi_%2881%29.jpg,"images/prathanphon/148773683_Wat_Tham_Suea,Kanchanaburi_(81).jpg",ac83a1101a9eb0f8fef55449b4e456cdc70e9db2,3448,4592,CC BY-SA 4.0,กสิณธร ราชโอรส
148773684,prathanphon,unresolved:prathanphon:767ba30f9186,text_search,"""Luang Pho Chin Prathan Phon""","File:Wat Tham Suea,Kanchanaburi (82).jpg","https://commons.wikimedia.org/wiki/File:Wat_Tham_Suea,Kanchanaburi_(82).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Wat_Tham_Suea%2CKanchanaburi_%2882%29.jpg/1920px-Wat_Tham_Suea%2CKanchanaburi_%2882%29.jpg,"images/prathanphon/148773684_Wat_Tham_Suea,Kanchanaburi_(82).jpg",88ee7aa37e3a3ab085df6a0f4112f3dbeea11ee9,4592,3448,CC BY-SA 4.0,กสิณธร ราชโอรส
190412419,nakprok,Luang Pho Sila (Wat Thung Saliam),category,Category:Luang Pho Sila (Wat Thung Saliam),File:Luang Pho Sila (Wat Thung Saliam) หลวงพ่อศิลา วัดทุ่งเสลี่ยม (2026) - img 03.jpg,https://commons.wikimedia.org/wiki/File:Luang_Pho_Sila_(Wat_Thung_Saliam)_%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B8%A8%E0%B8%B4%E0%B8%A5%E0%B8%B2_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%97%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%AA%E0%B8%A5%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1_(2026)_-_img_03.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Luang_Pho_Sila_%28Wat_Thung_Saliam%29_%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B8%A8%E0%B8%B4%E0%B8%A5%E0%B8%B2_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%97%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%AA%E0%B8%A5%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1_%282026%29_-_img_03.jpg/1920px-Luang_Pho_Sila_%28Wat_Thung_Saliam%29_%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B8%A8%E0%B8%B4%E0%B8%A5%E0%B8%B2_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%97%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%AA%E0%B8%A5%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1_%282026%29_-_img_03.jpg,images/nakprok/190412419_Luang_Pho_Sila_(Wat_Thung_Saliam)_หลวงพ่อศิลา_วัดทุ่งเสลี่ยม_(2026)_-_img_03.jpg,4391d8f562f9c8bc357b8b6ef52bb35ff76ec7a8,3024,4032,CC BY 4.0,Chainwit.
190412420,nakprok,Luang Pho Sila (Wat Thung Saliam),category,Category:Luang Pho Sila (Wat Thung Saliam),File:Luang Pho Sila (Wat Thung Saliam) หลวงพ่อศิลา วัดทุ่งเสลี่ยม (2026) - img 01.jpg,https://commons.wikimedia.org/wiki/File:Luang_Pho_Sila_(Wat_Thung_Saliam)_%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B8%A8%E0%B8%B4%E0%B8%A5%E0%B8%B2_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%97%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%AA%E0%B8%A5%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1_(2026)_-_img_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Luang_Pho_Sila_%28Wat_Thung_Saliam%29_%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B8%A8%E0%B8%B4%E0%B8%A5%E0%B8%B2_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%97%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%AA%E0%B8%A5%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1_%282026%29_-_img_01.jpg/1920px-Luang_Pho_Sila_%28Wat_Thung_Saliam%29_%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B8%A8%E0%B8%B4%E0%B8%A5%E0%B8%B2_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%97%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%AA%E0%B8%A5%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1_%282026%29_-_img_01.jpg,images/nakprok/190412420_Luang_Pho_Sila_(Wat_Thung_Saliam)_หลวงพ่อศิลา_วัดทุ่งเสลี่ยม_(2026)_-_img_01.jpg,2e80acd74592e3e9cbad203aef2c005e571c82fe,5712,4284,CC BY 4.0,Chainwit.
190412425,nakprok,Luang Pho Sila (Wat Thung Saliam),category,Category:Luang Pho Sila (Wat Thung Saliam),File:Luang Pho Sila (Wat Thung Saliam) หลวงพ่อศิลา วัดทุ่งเสลี่ยม (2026) - img 06.jpg,https://commons.wikimedia.org/wiki/File:Luang_Pho_Sila_(Wat_Thung_Saliam)_%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B8%A8%E0%B8%B4%E0%B8%A5%E0%B8%B2_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%97%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%AA%E0%B8%A5%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1_(2026)_-_img_06.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Luang_Pho_Sila_%28Wat_Thung_Saliam%29_%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B8%A8%E0%B8%B4%E0%B8%A5%E0%B8%B2_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%97%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%AA%E0%B8%A5%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1_%282026%29_-_img_06.jpg/1920px-Luang_Pho_Sila_%28Wat_Thung_Saliam%29_%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B8%A8%E0%B8%B4%E0%B8%A5%E0%B8%B2_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%97%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%AA%E0%B8%A5%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1_%282026%29_-_img_06.jpg,images/nakprok/190412425_Luang_Pho_Sila_(Wat_Thung_Saliam)_หลวงพ่อศิลา_วัดทุ่งเสลี่ยม_(2026)_-_img_06.jpg,318a51d41af797214c069644f547ac19098153db,3024,4032,CC BY 4.0,Chainwit.
190412426,nakprok,Luang Pho Sila (Wat Thung Saliam),category,Category:Luang Pho Sila (Wat Thung Saliam),File:Luang Pho Sila (Wat Thung Saliam) หลวงพ่อศิลา วัดทุ่งเสลี่ยม (2026) - img 04.jpg,https://commons.wikimedia.org/wiki/File:Luang_Pho_Sila_(Wat_Thung_Saliam)_%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B8%A8%E0%B8%B4%E0%B8%A5%E0%B8%B2_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%97%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%AA%E0%B8%A5%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1_(2026)_-_img_04.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Luang_Pho_Sila_%28Wat_Thung_Saliam%29_%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B8%A8%E0%B8%B4%E0%B8%A5%E0%B8%B2_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%97%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%AA%E0%B8%A5%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1_%282026%29_-_img_04.jpg/1920px-Luang_Pho_Sila_%28Wat_Thung_Saliam%29_%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B8%A8%E0%B8%B4%E0%B8%A5%E0%B8%B2_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%97%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%AA%E0%B8%A5%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1_%282026%29_-_img_04.jpg,images/nakprok/190412426_Luang_Pho_Sila_(Wat_Thung_Saliam)_หลวงพ่อศิลา_วัดทุ่งเสลี่ยม_(2026)_-_img_04.jpg,a0ad8b68e366a27e5b1e319631ba7a4a32153d87,3024,4032,CC BY 4.0,Chainwit.
190412427,nakprok,Luang Pho Sila (Wat Thung Saliam),category,Category:Luang Pho Sila (Wat Thung Saliam),File:Luang Pho Sila (Wat Thung Saliam) หลวงพ่อศิลา วัดทุ่งเสลี่ยม (2026) - img 05.jpg,https://commons.wikimedia.org/wiki/File:Luang_Pho_Sila_(Wat_Thung_Saliam)_%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B8%A8%E0%B8%B4%E0%B8%A5%E0%B8%B2_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%97%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%AA%E0%B8%A5%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1_(2026)_-_img_05.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Luang_Pho_Sila_%28Wat_Thung_Saliam%29_%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B8%A8%E0%B8%B4%E0%B8%A5%E0%B8%B2_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%97%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%AA%E0%B8%A5%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1_%282026%29_-_img_05.jpg/1920px-Luang_Pho_Sila_%28Wat_Thung_Saliam%29_%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87%E0%B8%9E%E0%B9%88%E0%B8%AD%E0%B8%A8%E0%B8%B4%E0%B8%A5%E0%B8%B2_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%97%E0%B8%B8%E0%B9%88%E0%B8%87%E0%B9%80%E0%B8%AA%E0%B8%A5%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1_%282026%29_-_img_05.jpg,images/nakprok/190412427_Luang_Pho_Sila_(Wat_Thung_Saliam)_หลวงพ่อศิลา_วัดทุ่งเสลี่ยม_(2026)_-_img_05.jpg,9aa3daf450bf3098ea6598381bdc90c57f5d0365,3024,4032,CC BY 4.0,Chainwit.
59879662,nakprok,Mucalinda of Wat Hua Wiang,category,Category:Mucalinda of Wat Hua Wiang,"File:022 Mucilinda, 12c, Srivijaya (35212723336).jpg","https://commons.wikimedia.org/wiki/File:022_Mucilinda,_12c,_Srivijaya_(35212723336).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/022_Mucilinda%2C_12c%2C_Srivijaya_%2835212723336%29.jpg/1920px-022_Mucilinda%2C_12c%2C_Srivijaya_%2835212723336%29.jpg,"images/nakprok/59879662_022_Mucilinda,_12c,_Srivijaya_(35212723336).jpg",d76da42fe16c8af9d72de9fc61af85ce9719a6cb,2641,5282,CC BY 2.0,"Photo Dharma from Sadao, Thailand"
